axis,value,scene,layer,readout,result,seed
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,coop,1,30
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,unclassified,0,30
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:trade:A:B,1,31
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome:both_cooperate,1,31
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome_self,3,31
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome_other,3,31
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,coop,1,31
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,unclassified,0,31
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:cog:observe:A,1,32
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome:no_engagement,1,32
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome_self,0,32
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome_other,0,32
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,coop,0,32
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,unclassified,0,32
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:guard:A:B,1,1
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:both_cooperate,1,1
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,3,1
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,3,1
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,1,1
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,1
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:negotiate:A:B,1,2
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:both_cooperate,1,2
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,3,2
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,3,2
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,1,2
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,2
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:observe:A,1,3
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,3
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,3
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,3
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,3
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,3
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:loot:A,1,4
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,4
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,4
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,4
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,4
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,4
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:loot:A,1,5
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,5
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,5
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,5
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,5
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,5
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:avoid:A:B,1,6
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,6
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,6
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,6
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,6
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,6
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:avoid:A:B,1,7
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,7
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,7
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,7
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,7
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,7
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:talk:A:B,1,8
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,8
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,8
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,8
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,8
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,8
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:guard:A:B,1,9
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:both_cooperate,1,9
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,3,9
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,3,9
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,1,9
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,9
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:loot:A,1,10
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,10
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,10
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,10
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,10
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,10
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:loot:A,1,11
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,11
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,11
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,11
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,11
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,11
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:ask_info:A:B,1,12
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,12
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,12
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,12
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,12
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,12
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:submit:A:B,1,13
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,13
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,13
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,13
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,13
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,13
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:observe_target:A:B,1,14
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,14
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,14
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,14
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,14
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,14
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:talk:A:B,1,15
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,15
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,15
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,15
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,15
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,15
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:submit:A:B,1,16
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,16
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,16
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,16
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,16
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,16
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:talk:A:B,1,17
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,17
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,17
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,17
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,17
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,17
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:avoid:A:B,1,18
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,18
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,18
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,18
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,18
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,18
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:con:challenge:A:B,1,19
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,19
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,19
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,19
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,19
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,19
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:observe:A,1,20
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,20
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,20
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,20
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,20
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,20
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:negotiate:A:B,1,21
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:both_cooperate,1,21
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,3,21
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,3,21
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,1,21
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,21
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:submit:A:B,1,22
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,22
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,22
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,22
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,22
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,22
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:con:challenge:A:B,1,23
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:i_defect,1,23
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,5,23
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,23
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,23
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,23
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:observe_target:A:B,1,24
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,24
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,24
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,24
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,24
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,24
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:talk:A:B,1,25
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,25
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,25
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,25
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,25
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,25
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:observe_target:A:B,1,26
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,26
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,26
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,26
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,26
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,26
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:investigate:A:B,1,27
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,27
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,27
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,27
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,27
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,27
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:ask_info:A:B,1,28
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,28
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,28
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,28
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,28
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,28
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:wait:A,1,29
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,29
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,29
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,29
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,29
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,29
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:aff:escort:A:B,1,30
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:both_cooperate,1,30
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,3,30
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,3,30
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,1,30
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,30
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:investigate:A:B,1,31
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,31
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,31
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,31
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,31
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,31
A_Care_Compassion,0.3333333333333333,S_defection,S8,act:cog:observe_target:A:B,1,32
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome:no_engagement,1,32
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_self,0,32
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,outcome_other,0,32
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,coop,0,32
A_Care_Compassion,0.3333333333333333,S_defection,OUTCOME,unclassified,0,32
A_Care_Compassion,0.5,S_defection,S8,act:aff:guard:A:B,1,1
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:both_cooperate,1,1
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,3,1
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,3,1
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,1,1
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,1
A_Care_Compassion,0.5,S_defection,S8,act:aff:negotiate:A:B,1,2
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:both_cooperate,1,2
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,3,2
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,3,2
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,1,2
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,2
A_Care_Compassion,0.5,S_defection,S8,act:cog:observe:A,1,3
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:no_engagement,1,3
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,0,3
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,3
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,3
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,3
A_Care_Compassion,0.5,S_defection,S8,act:aff:loot:A,1,4
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:i_defect,1,4
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,5,4
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,4
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,4
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,4
A_Care_Compassion,0.5,S_defection,S8,act:aff:loot:A,1,5
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:i_defect,1,5
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,5,5
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,5
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,5
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,5
A_Care_Compassion,0.5,S_defection,S8,act:aff:avoid:A:B,1,6
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:i_defect,1,6
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,5,6
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,6
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,6
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,6
A_Care_Compassion,0.5,S_defection,S8,act:aff:avoid:A:B,1,7
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:i_defect,1,7
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,5,7
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,7
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,7
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,7
A_Care_Compassion,0.5,S_defection,S8,act:aff:talk:A:B,1,8
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:no_engagement,1,8
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,0,8
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,8
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,8
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,8
A_Care_Compassion,0.5,S_defection,S8,act:aff:guard:A:B,1,9
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:both_cooperate,1,9
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,3,9
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,3,9
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,1,9
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,9
A_Care_Compassion,0.5,S_defection,S8,act:aff:loot:A,1,10
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:i_defect,1,10
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,5,10
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,10
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,10
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,10
A_Care_Compassion,0.5,S_defection,S8,act:aff:loot:A,1,11
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:i_defect,1,11
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,5,11
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,11
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,11
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,11
A_Care_Compassion,0.5,S_defection,S8,act:aff:ask_info:A:B,1,12
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:no_engagement,1,12
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,0,12
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,12
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,12
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,12
A_Care_Compassion,0.5,S_defection,S8,act:aff:submit:A:B,1,13
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:no_engagement,1,13
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_self,0,13
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome_other,0,13
A_Care_Compassion,0.5,S_defection,OUTCOME,coop,0,13
A_Care_Compassion,0.5,S_defection,OUTCOME,unclassified,0,13
A_Care_Compassion,0.5,S_defection,S8,act:cog:observe_target:A:B,1,14
A_Care_Compassion,0.5,S_defection,OUTCOME,outcome:no_engagement,1,14
